Energy [keV],Net Count Rate
18.358,5553
18.379,5774
18.399,5706
18.419,6093
18.439,6252
18.459,6282
18.479,6429
18.499,6680
18.519,7015
18.539,7284
18.559,7478
18.579,7949
18.599,8368
18.62,8700
18.64,9126
18.66,9638
18.68,10119
18.7,10613
18.72,11593
18.74,11843
18.76,12434
18.78,13178
18.8,13644
18.82,14425
18.84,15231
18.861,15537
18.881,16177
18.901,16604
18.921,17226
18.941,17554
18.961,17943
18.981,17810
19.001,18372
19.021,18297
19.041,18424
19.061,18162
19.082,18018
19.102,17655
19.122,17464
19.142,16988
19.162,16808
19.182,16240
19.202,15487
19.222,14544
19.242,14239
19.262,13489
19.282,12865
19.302,12238
19.323,11547
19.343,10777
19.363,10132
19.383,9659
19.403,8910
19.423,8495
19.443,7884
19.463,7613
19.483,7046
19.503,6757
19.523,6319
19.543,6060
19.564,5643
19.584,5485
19.604,5192
19.624,5005
19.644,4917
19.664,4704
19.684,4556
19.704,4295
19.724,4255
19.744,4135
19.764,4103
19.785,3984
19.805,3918
19.825,3801
19.845,3686
19.865,3730
19.885,3660
19.905,3582
19.925,3689
19.945,3734
19.965,3802
19.985,3861
20.005,4053
20.026,4428
20.046,4402
20.066,4827
20.086,5086
20.106,5217
20.126,5598
20.146,5822
20.166,6137
20.186,6255
20.206,6419
20.226,6633
20.246,6531
20.267,6381
20.287,6202
20.307,5958
20.327,5699
20.347,5123
20.367,4816
20.387,4381
20.407,4065
20.427,3839
20.447,3409
20.467,3261
20.488,3118
20.508,2960
20.528,3000
20.548,2935
20.568,2965
20.588,2897
20.608,2863
20.628,2897
20.648,2901
20.668,2879
20.688,3023
20.708,2887
20.729,2900
20.749,3061
20.769,2956
20.789,3033
20.809,3004
20.829,3149
20.849,3163
20.869,3217
20.889,3322
20.909,3537
20.929,3535
20.949,3692
20.97,3762
20.99,3953
21.01,4174
21.03,4164
21.05,4436
21.07,4578
21.09,4730
21.11,4885
21.13,5067
21.15,5184
21.17,5119
21.191,5121
21.211,5333
21.231,5142
21.251,5264
21.271,5137
21.291,4979
21.311,4909
21.331,4868
21.351,4545
21.371,4456
21.391,4422
21.411,4217
21.432,4163
21.452,4066
21.472,3923
21.492,3709
21.512,3614
21.532,3609
21.552,3489
21.572,3439
21.592,3201
21.612,3362
21.632,3181
21.652,3160
21.673,2995
21.693,2894
21.713,2940
21.733,2922
21.753,2745
21.773,2742
21.793,2737
21.813,2611
21.833,2453
21.853,2451
21.873,2538
