Energy [keV],Net Count Rate
17.083,8427
17.103,8541
17.123,8321
17.143,8136
17.163,8443
17.183,8275
17.203,8354
17.223,8289
17.243,8306
17.263,8260
17.283,8275
17.303,8169
17.323,8171
17.343,8095
17.363,8101
17.383,8293
17.403,8284
17.423,8155
17.443,8011
17.463,8077
17.483,8163
17.504,8004
17.524,8031
17.544,8125
17.564,8401
17.584,8048
17.604,8252
17.624,8048
17.644,8179
17.664,8068
17.684,8095
17.704,8190
17.724,8143
17.744,8100
17.764,7999
17.784,8126
17.804,8239
17.824,8211
17.844,8193
17.864,8296
17.884,8280
17.904,8385
17.924,8480
17.944,8453
17.964,8331
17.984,8309
18.004,8481
18.024,8670
18.044,8380
18.064,8738
18.084,8668
18.104,8695
18.124,8711
18.144,8968
18.164,8768
18.184,9009
18.204,8982
18.224,9221
18.245,9274
18.265,9516
18.285,9583
18.305,9758
18.325,9810
18.345,9928
18.365,10331
18.385,10533
18.405,10820
18.425,10774
18.445,11422
18.465,11760
18.485,12286
18.505,12803
18.525,13288
18.545,14001
18.565,14493
18.585,15626
18.605,16080
18.625,16983
18.645,18126
18.665,19431
18.685,20494
18.705,21315
18.725,22507
18.745,23544
18.765,24828
18.785,25834
18.805,27059
18.825,28335
18.845,29026
18.865,30123
18.885,30772
18.905,31074
18.925,31909
18.945,32030
18.965,32272
18.986,32320
19.006,32420
19.026,31835
19.046,31476
19.066,31012
19.086,30350
19.106,29281
19.126,28263
19.146,27023
19.166,26263
19.186,24836
19.206,23647
19.226,22185
19.246,21139
19.266,19818
19.286,18569
19.306,17415
19.326,16595
19.346,15419
19.366,14421
19.386,13520
19.406,12833
19.426,12108
19.446,11528
19.466,10625
19.486,10272
19.506,9756
19.526,9206
19.546,8899
19.566,8698
19.586,8498
19.606,8027
19.626,7877
19.646,7590
19.666,7455
19.686,7357
19.706,7003
19.726,6913
19.747,6774
19.767,6675
19.787,6692
19.807,6428
19.827,6371
19.847,6167
19.867,6101
19.887,6082
19.907,6090
19.927,6232
19.947,6309
19.967,6408
19.987,6871
20.007,6989
