Energy [keV],Net Count Rate
14.361,11065
14.381,11017
14.401,11194
14.421,11106
14.441,10734
14.461,10827
14.482,11037
14.502,10818
14.522,10805
14.542,10897
14.562,10752
14.582,10655
14.602,10553
14.622,10546
14.642,10587
14.662,10613
14.682,10469
14.702,10546
14.723,10346
14.743,10531
14.763,10359
14.783,10334
14.803,10476
14.823,10161
14.843,10262
14.863,10054
14.883,10297
14.903,9956
14.923,10023
14.943,10024
14.964,10003
14.984,9829
15.004,9793
15.024,9731
15.044,9685
15.064,9782
15.084,9735
15.104,9713
15.124,9779
15.144,9669
15.164,9585
15.184,9523
15.205,9550
15.225,9501
15.245,9272
15.265,9288
15.285,9338
15.305,9392
15.325,9236
15.345,9152
15.365,9139
15.385,9127
15.405,9080
15.426,9189
15.446,8946
15.466,8878
15.486,8901
15.506,8889
15.526,8839
15.546,8864
15.566,8847
15.586,8868
15.606,8804
15.626,8858
15.646,8810
15.667,8615
15.687,8610
15.707,8673
15.727,8466
15.747,8439
15.767,8495
15.787,8361
15.807,8507
15.827,8262
15.847,8442
15.867,8423
15.887,8233
15.908,8304
15.928,8276
15.948,8254
15.968,7991
15.988,8198
16.008,8189
16.028,8034
16.048,8152
16.068,8073
16.088,8151
16.108,7981
16.128,7995
16.149,7913
16.169,7847
16.189,7742
16.209,7701
16.229,7525
16.249,7667
16.269,7564
16.289,7596
16.309,7559
16.329,7515
16.349,7624
16.37,7701
16.39,7568
16.41,7549
16.43,7533
16.45,7523
16.47,7416
16.49,7371
16.51,7305
16.53,7338
16.55,7382
16.57,7347
16.59,7357
16.611,7137
16.631,7231
16.651,7341
16.671,7209
16.691,7238
16.711,6984
16.731,6985
16.751,7007
16.771,7162
16.791,7206
16.811,7004
16.831,6938
16.852,6944
16.872,6977
16.892,6865
16.912,6883
16.932,7003
16.952,6774
16.972,6843
16.992,6863
17.012,6744
17.032,6763
17.052,6780
17.073,6730
17.093,6748
17.113,6681
17.133,6488
17.153,6686
17.173,6682
17.193,6641
17.213,6539
17.233,6678
17.253,6589
17.273,6537
17.293,6654
17.314,6523
17.334,6555
17.354,6469
17.374,6497
17.394,6325
17.414,6460
17.434,6494
17.454,6388
17.474,6466
17.494,6363
17.514,6503
17.534,6432
17.555,6392
17.575,6540
17.595,6424
17.615,6385
17.635,6521
17.655,6391
17.675,6477
17.695,6278
17.715,6431
17.735,6341
17.755,6468
17.775,6281
17.796,6447
17.816,6358
17.836,6334
17.856,6429
17.876,6428
17.896,6352
17.916,6525
17.936,6540
17.956,6559
17.976,6383
17.996,6579
18.017,6518
18.037,6564
18.057,6484
18.077,6555
18.097,6704
18.117,6760
18.137,6618
18.157,6848
18.177,6588
18.197,6658
18.217,6704
18.237,6784
18.258,6849
18.278,6877
18.298,7015
18.318,7322
18.338,7098
18.358,7420
18.378,7386
18.398,7467
18.418,7512
18.438,7807
18.458,7782
18.478,8067
18.499,8381
18.519,8696
18.539,9047
18.559,9055
18.579,9550
18.599,10126
18.619,10635
18.639,11145
18.659,11786
18.679,12660
18.699,13318
18.719,14055
18.74,14886
18.76,15866
18.78,16770
18.8,17708
18.82,18963
18.84,19953
18.86,21164
18.88,22061
18.9,22557
18.92,23597
18.94,24554
18.961,25310
18.981,25777
19.001,25916
19.021,26327
19.041,26686
19.061,26789
19.081,26501
19.101,26243
19.121,25713
19.141,25335
19.161,24796
19.181,24119
19.202,23039
19.222,22069
19.242,21153
19.262,20106
19.282,19028
19.302,17575
19.322,16873
19.342,15902
19.362,14804
19.382,13926
19.402,12916
19.422,12254
19.443,11404
19.463,10663
19.483,9872
19.503,9381
19.523,8709
19.543,8387
19.563,7813
19.583,7451
19.603,7192
19.623,6782
19.643,6544
19.664,6341
19.684,6165
19.704,6001
19.724,5881
19.744,5693
19.764,5705
19.784,5515
19.804,5450
19.824,5262
19.844,5112
19.864,4918
19.884,4967
19.905,4985
19.925,4767
19.945,4750
19.965,4760
19.985,4723
20.005,4760
20.025,4781
20.045,4945
20.065,4964
20.085,5170
20.105,5272
20.125,5597
20.146,5832
20.166,5948
20.186,6107
20.206,6400
20.226,6694
20.246,6811
20.266,6659
20.286,6938
20.306,6705
20.326,6592
20.346,6372
20.366,6237
20.387,5826
20.407,5576
20.427,5135
20.447,4850
20.467,4484
20.487,4330
20.507,4110
20.527,4056
20.547,3960
20.567,3737
20.587,3702
20.608,3724
20.628,3759
20.648,3712
20.668,3647
20.688,3850
20.708,3663
20.728,3723
20.748,3763
20.768,3697
20.788,3932
20.808,3896
20.828,3964
20.849,4032
20.869,4129
20.889,4190
20.909,4244
20.929,4435
20.949,4446
20.969,4830
20.989,4888
21.009,4982
21.029,5311
21.049,5500
21.069,5711
21.09,5829
21.11,6097
21.13,6154
