Energy [keV],Net Count Rate
18.884,53595
18.904,54323
18.924,54800
18.944,55272
18.964,55781
18.984,55773
19.004,55241
19.024,55099
19.044,54072
19.064,53388
19.084,51906
19.104,50564
19.124,49329
19.144,47396
19.164,45650
19.184,43822
19.204,41519
19.224,39949
19.244,37639
19.264,35925
19.284,34093
19.304,32092
19.324,30465
19.344,28493
19.364,27062
19.384,25579
19.404,24116
19.424,22885
19.444,21592
19.464,20769
19.485,19616
19.505,18826
19.525,18395
19.545,17142
19.565,16830
19.585,16092
19.605,15674
19.625,15468
19.645,14718
19.665,14664
19.685,13763
19.705,13853
19.725,13460
19.745,13158
19.765,12771
19.785,12443
19.805,12292
19.825,12224
19.845,12114
19.865,11774
19.885,11894
19.905,11971
19.925,11968
19.945,12105
19.965,12533
19.985,13103
20.005,13630
20.025,14178
20.045,14915
20.065,15882
20.085,16618
20.105,17515
20.125,18268
20.145,19041
20.165,19755
20.185,19861
20.205,20645
20.225,20446
20.245,20473
20.266,19742
20.286,19246
20.306,18272
20.326,17470
20.346,16362
20.366,14929
20.386,13977
20.406,13100
20.426,12049
20.446,11307
20.466,10907
20.486,10671
20.506,10119
20.526,9985
20.546,9920
20.566,9999
20.586,10059
20.606,9919
20.626,9900
20.646,10146
20.666,10038
20.686,10111
20.706,10293
20.726,10426
20.746,10631
20.766,10692
20.786,11176
20.806,11311
20.826,11238
20.846,11678
20.866,11891
20.886,12313
20.906,12471
20.926,12877
20.946,13416
20.966,13858
20.986,14302
21.006,14522
21.026,15354
21.046,15720
21.067,15896
21.087,16562
21.107,16854
21.127,17082
21.147,17313
21.167,17756
21.187,17576
21.207,17594
21.227,17539
21.247,17158
21.267,16884
21.287,16572
21.307,16409
21.327,15740
21.347,15019
21.367,14661
21.387,13854
21.407,13598
21.427,13314
21.447,12763
21.467,12320
21.487,12070
21.507,11712
21.527,11555
21.547,11309
21.567,11064
21.587,10619
21.607,10569
21.627,10256
21.647,10111
21.667,10044
21.687,9416
21.707,9291
21.727,9115
21.747,9055
21.767,8665
21.787,8684
21.807,8568
21.827,8448
21.847,8244
21.868,8162
21.888,8027
21.908,7918
21.928,7823
21.948,7695
21.968,7563
21.988,7527
22.008,7338
22.028,7413
22.048,7318
22.068,7028
22.088,7149
22.108,7061
22.128,7018
22.148,6899
22.168,6925
22.188,6715
22.208,6826
22.228,6805
22.248,6484
22.268,6637
22.288,6711
22.308,6563
22.328,6379
22.348,6455
22.368,6290
22.388,6328
22.408,6150
22.428,6240
22.448,6168
22.468,6222
22.488,6268
22.508,6252
22.528,6176
22.548,6365
22.568,6228
22.588,6257
22.608,6343
22.628,6439
22.649,6799
22.669,6682
22.689,6788
22.709,6815
22.729,6952
22.749,7004
22.769,6948
22.789,7139
22.809,6818
22.829,6711
22.849,6745
22.869,6475
22.889,6211
22.909,6134
22.929,5950
22.949,5822
22.969,5626
22.989,5694
23.009,5525
23.029,5555
23.049,5625
23.069,5443
23.089,5543
23.109,5571
23.129,5449
23.149,5520
23.169,5448
23.189,5530
23.209,5560
23.229,5444
23.249,5444
23.269,5427
23.289,5319
23.309,5316
23.329,5406
23.349,5241
23.369,5222
23.389,5140
23.409,5218
23.429,5071
23.45,5084
23.47,5124
23.49,5206
23.51,5016
23.53,5030
23.55,4962
23.57,5059
23.59,5056
23.61,4862
23.63,5130
23.65,5152
23.67,4888
23.69,5037
23.71,5059
23.73,5159
23.75,5323
23.77,5306
23.79,5401
23.81,5293
23.83,5361
23.85,5320
23.87,5354
23.89,5333
23.91,5235
23.93,5226
23.95,5045
23.97,5110
23.99,5130
24.01,4898
24.03,4629
24.05,4794
24.07,4645
24.09,4651
24.11,4589
24.13,4600
24.15,4692
24.17,4407
24.19,4563
24.21,4440
24.23,4578
24.251,4478
24.271,4559
24.291,4455
24.311,4493
24.331,4522
24.351,4522
