Energy [keV],Net Count Rate
17.698,8108
17.718,8230
17.738,8089
17.758,8314
17.778,8254
17.798,8372
17.818,8213
17.838,8317
17.858,8262
17.878,8259
17.898,8275
17.918,8323
17.939,8388
17.959,8470
17.979,8242
17.999,8273
18.019,8521
18.039,8558
18.059,8541
18.079,8552
18.099,8596
18.119,8875
18.139,8813
18.159,8842
18.179,8886
18.199,9018
18.219,8897
18.24,9047
18.26,9143
18.28,9210
18.3,9224
18.32,9400
18.34,9474
18.36,9527
18.38,9708
18.4,9826
18.42,9803
18.44,10083
18.46,10329
18.48,10666
18.5,10781
18.52,11140
18.541,11662
18.561,12376
18.581,12753
18.601,13271
18.621,13960
18.641,14646
18.661,15325
18.681,16752
18.701,17364
18.721,18551
18.741,19562
18.761,20986
18.781,22501
18.801,23637
18.821,25195
18.842,26691
18.862,27896
18.882,28936
18.902,30108
18.922,31750
18.942,32470
18.962,33104
18.982,33875
19.002,34135
19.022,34687
19.042,34486
19.062,34449
19.082,34391
19.102,34025
19.122,33339
19.142,32573
19.163,31499
19.183,30653
19.203,29127
19.223,28109
19.243,26343
19.263,24946
19.283,23452
19.303,22224
19.323,20542
19.343,19315
19.363,17883
19.383,16925
19.403,15690
19.423,14720
19.443,13866
19.464,12935
19.484,12138
19.504,11331
19.524,10602
19.544,10242
19.564,9628
19.584,9440
19.604,9082
19.624,8508
19.644,8401
19.664,8133
19.684,7809
19.704,7728
19.724,7549
19.744,7224
19.765,6924
19.785,6902
19.805,7012
19.825,6623
19.845,6658
19.865,6551
19.885,6454
19.905,6373
19.925,6291
19.945,6043
19.965,6264
19.985,6153
20.005,6259
20.025,6425
20.045,6429
20.066,6680
20.086,6969
20.106,7023
20.126,7365
20.146,7790
20.166,7872
20.186,8287
20.206,8656
20.226,8549
20.246,8796
20.266,8880
20.286,8748
20.306,8623
20.326,8392
20.346,7848
20.366,7648
20.387,7392
20.407,6713
20.427,6415
20.447,6076
20.467,5732
20.487,5507
20.507,5268
20.527,5061
20.547,5025
20.567,4873
20.587,4852
20.607,4968
20.627,4906
20.647,4810
20.667,4967
20.688,4934
20.708,4911
20.728,4896
20.748,5024
20.768,5001
20.788,5147
20.808,5093
20.828,5151
20.848,5092
20.868,5309
20.888,5491
20.908,5566
20.928,5729
20.948,6002
20.968,6154
20.989,6274
21.009,6758
21.029,6773
21.049,6986
21.069,7382
21.089,7603
21.109,7944
21.129,8164
21.149,8322
21.169,8490
21.189,8880
21.209,8945
21.229,8988
21.249,9158
21.269,9054
21.289,9114
21.31,8878
21.33,8862
21.35,8684
21.37,8424
21.39,8063
21.41,7786
21.43,7627
21.45,7342
21.47,6977
21.49,6942
21.51,6580
21.53,6592
21.55,6240
21.57,6037
21.59,6038
21.611,5877
21.631,5747
21.651,5301
21.671,5280
21.691,5141
21.711,5095
21.731,4846
21.751,4779
21.771,4694
21.791,4540
21.811,4439
21.831,4391
21.851,4157
21.871,4202
21.891,4051
21.912,4050
21.932,4059
21.952,3854
21.972,3702
21.992,3707
22.012,3610
22.032,3678
22.052,3568
22.072,3551
22.092,3567
22.112,3459
22.132,3344
22.152,3286
22.172,3309
22.192,3350
22.213,3277
22.233,3296
22.253,3239
22.273,3244
22.293,3124
22.313,3217
22.333,3066
22.353,3174
22.373,3063
22.393,3052
22.413,3094
22.433,3010
22.453,3027
22.473,3072
22.493,2940
22.513,3005
22.534,2878
22.554,2957
22.574,2892
22.594,2874
22.614,2869
22.634,2885
22.654,2943
22.674,2930
22.694,2963
22.714,3042
22.734,2948
22.754,2990
22.774,3175
22.794,3117
22.814,3124
22.835,3110
22.855,3079
22.875,2988
22.895,2956
22.915,2950
22.935,2898
22.955,2754
22.975,2818
22.995,2783
23.015,2665
23.035,2602
23.055,2563
23.075,2596
23.095,2620
23.115,2554
23.136,2567
23.156,2418
23.176,2545
23.196,2528
23.216,2507
23.236,2507
