Energy [keV],Net Count Rate
14.457,10080
14.477,9966
14.497,10037
14.517,10052
14.537,9954
14.557,9871
14.577,9811
14.597,9775
14.617,9941
14.638,9704
14.658,9704
14.678,9689
14.698,9672
14.718,9705
14.738,9661
14.758,9571
14.778,9529
14.798,9438
14.818,9376
14.838,9490
14.858,9458
14.878,9236
14.898,9142
14.918,9326
14.938,9197
14.958,9231
14.978,9142
14.998,9088
15.018,9196
15.039,8943
15.059,8925
15.079,9041
15.099,9011
15.119,8860
15.139,8846
15.159,8814
15.179,8869
15.199,8813
15.219,8724
15.239,8809
15.259,8952
15.279,8562
15.299,8845
15.319,8631
15.339,8541
15.359,8519
15.379,8399
15.399,8273
15.42,8378
15.44,8457
15.46,8304
15.48,8166
15.5,8435
15.52,8094
15.54,8270
15.56,8168
15.58,8317
15.6,8110
15.62,8090
15.64,8142
15.66,8113
15.68,7862
15.7,7974
15.72,7857
15.74,7737
15.76,7838
15.78,7848
15.801,7798
15.821,8016
15.841,7773
15.861,7806
15.881,7790
15.901,7825
15.921,7693
15.941,7616
15.961,7534
15.981,7656
16.001,7636
16.021,7448
16.041,7432
16.061,7499
16.081,7517
16.101,7234
16.121,7318
16.141,7411
16.161,7299
16.181,7262
16.202,7251
16.222,7104
16.242,7196
16.262,7190
16.282,7165
16.302,7065
16.322,6997
16.342,7148
16.362,7072
16.382,6988
16.402,6957
16.422,6913
16.442,6762
16.462,6976
16.482,6819
16.502,6859
16.522,6953
16.542,6860
16.562,6854
16.583,6754
16.603,6765
16.623,6734
16.643,6658
16.663,6567
16.683,6506
16.703,6599
16.723,6628
16.743,6530
16.763,6537
16.783,6514
16.803,6458
16.823,6609
16.843,6487
16.863,6306
16.883,6539
16.903,6583
16.923,6300
16.943,6275
16.963,6276
16.984,6272
17.004,6328
17.024,6219
17.044,6365
17.064,6272
17.084,6259
17.104,6333
17.124,6123
17.144,6232
17.164,6079
17.184,6253
17.204,6239
17.224,6219
17.244,6207
17.264,6139
17.284,6250
17.304,6071
17.324,6028
17.344,6138
17.365,6111
17.385,6001
17.405,5918
17.425,5995
17.445,6064
17.465,5951
17.485,5963
17.505,5978
17.525,5958
17.545,5826
17.565,5849
17.585,5941
17.605,5963
17.625,6028
17.645,5910
17.665,5952
17.685,6035
17.705,6048
17.725,6034
17.745,6055
17.766,6028
17.786,6051
17.806,5800
17.826,6046
17.846,6006
17.866,6059
17.886,6064
17.906,5995
17.926,6159
17.946,6254
17.966,6106
17.986,6074
18.006,6203
18.026,6152
18.046,6144
18.066,6230
18.086,6242
18.106,6230
18.126,6398
18.147,6336
18.167,6331
18.187,6278
18.207,6349
18.227,6584
18.247,6496
18.267,6521
18.287,6654
18.307,6730
18.327,6634
18.347,6818
18.367,6924
18.387,7012
18.407,7145
18.427,7343
18.447,7500
18.467,7759
18.487,7898
18.507,8174
18.527,8415
18.548,8749
18.568,9165
18.588,9569
18.608,10019
18.628,10483
18.648,10845
18.668,11565
18.688,12066
18.708,13102
18.728,13750
18.748,14417
18.768,15451
18.788,16354
18.808,17177
18.828,18164
18.848,18713
18.868,19737
18.888,20547
18.908,21139
18.929,21695
18.949,22089
18.969,22932
18.989,23056
19.009,23484
19.029,23608
19.049,23548
19.069,23518
19.089,23720
19.109,23361
19.129,22706
19.149,22411
19.169,21607
19.189,21017
19.209,20034
19.229,19167
19.249,18657
19.269,17489
19.289,16637
19.309,15737
19.33,14775
19.35,13841
19.37,13143
19.39,12303
19.41,11399
19.43,10731
19.45,10031
19.47,9284
19.49,8990
19.51,8237
19.53,7938
19.55,7579
19.57,7286
19.59,6866
19.61,6541
19.63,6262
19.65,5997
19.67,5900
19.69,5794
19.711,5502
19.731,5265
19.751,5261
19.771,5208
19.791,4907
19.811,4822
19.831,4816
19.851,4744
19.871,4657
19.891,4637
19.911,4556
19.931,4431
19.951,4554
19.971,4466
19.991,4623
20.011,4588
20.031,4761
20.051,4899
20.071,5163
20.092,5528
20.112,5652
20.132,5980
20.152,6136
20.172,6448
20.192,6740
20.212,6760
20.232,7111
20.252,6996
20.272,7158
20.292,6937
20.312,6850
20.332,6526
20.352,6196
20.372,5667
20.392,5331
20.412,5044
20.432,4659
20.452,4445
20.472,4102
20.493,3996
20.513,3736
20.533,3664
20.553,3635
20.573,3540
20.593,3445
20.613,3627
20.633,3503
20.653,3498
20.673,3438
20.693,3570
20.713,3462
20.733,3650
20.753,3628
20.773,3565
20.793,3764
20.813,3743
20.833,3708
20.853,3895
20.874,3995
20.894,3942
20.914,4051
20.934,4228
20.954,4347
20.974,4628
20.994,4661
21.014,4790
21.034,5070
21.054,5190
21.074,5479
21.094,5570
21.114,5861
21.134,5931
21.154,6097
21.174,6298
21.194,6408
21.214,6424
21.234,6511
21.254,6493
21.275,6476
21.295,6378
21.315,6428
21.335,6164
21.355,6101
21.375,5761
21.395,5637
21.415,5509
21.435,5267
21.455,5155
21.475,5025
21.495,4874
21.515,4532
21.535,4665
21.555,4411
21.575,4368
21.595,4289
21.615,4059
21.635,4117
21.656,3877
21.676,3988
21.696,3666
21.716,3586
21.736,3618
21.756,3479
21.776,3296
21.796,3313
21.816,3231
21.836,3193
21.856,2948
21.876,2980
21.896,3005
21.916,2929
21.936,2897
21.956,2820
21.976,2826
21.996,2734
22.016,2658
22.036,2575
22.057,2548
22.077,2496
22.097,2578
22.117,2500
22.137,2405
22.157,2439
22.177,2508
22.197,2330
22.217,2322
22.237,2258
22.257,2302
22.277,2253
22.297,2205
22.317,2287
22.337,2282
22.357,2221
22.377,2310
22.397,2221
22.417,2202
22.438,2218
22.458,2112
22.478,2119
22.498,2129
22.518,2108
22.538,2101
22.558,2080
22.578,2104
22.598,2125
22.618,2080
22.638,2154
22.658,2233
22.678,2128
22.698,2227
22.718,2279
22.738,2338
22.758,2295
22.778,2396
22.798,2424
22.818,2346
22.839,2268
22.859,2211
22.879,2189
22.899,2177
22.919,2092
22.939,2009
22.959,1895
22.979,2022
22.999,1987
23.019,1906
23.039,1901
23.059,1894
23.079,1882
23.099,1885
23.119,1868
23.139,1855
23.159,1868
23.179,1895
23.199,1776
23.22,1866
23.24,1810
23.26,1833
23.28,1739
23.3,1721
23.32,1835
23.34,1736
23.36,1788
23.38,1727
23.4,1800
23.42,1778
23.44,1747
23.46,1751
23.48,1686
23.5,1717
23.52,1683
23.54,1722
23.56,1677
23.58,1710
23.6,1665
23.621,1606
23.641,1671
23.661,1666
23.681,1656
23.701,1679
23.721,1663
23.741,1637
23.761,1742
23.781,1711
23.801,1733
23.821,1753
23.841,1784
23.861,1739
23.881,1857
23.901,1810
23.921,1747
23.941,1846
23.961,1736
23.981,1739
24.002,1630
24.022,1659
24.042,1634
24.062,1641
24.082,1614
24.102,1545
24.122,1461
24.142,1558
24.162,1478
24.182,1439
24.202,1503
24.222,1479
24.242,1471
24.262,1439
24.282,1493
24.302,1501
24.322,1529
24.342,1521
24.362,1493
24.383,1516
24.403,1463
24.423,1463
24.443,1417
24.463,1431
24.483,1437
24.503,1369
24.523,1414
24.543,1348
24.563,1419
24.583,1358
24.603,1286
24.623,1370
24.643,1338
24.663,1329
24.683,1305
24.703,1319
24.723,1366
24.743,1294
24.763,1302
24.784,1312
24.804,1251
24.824,1248
24.844,1286
24.864,1323
24.884,1301
24.904,1267
24.924,1304
24.944,1280
24.964,1246
24.984,1230
25.004,1236
25.024,1251
25.044,1277
25.064,1234
25.084,1258
25.104,1309
25.124,1274
25.144,1318
25.165,1171
25.185,1228
25.205,1240
25.225,1220
25.245,1257
25.265,1227
25.285,1189
25.305,1178
25.325,1281
25.345,1196
25.365,1217
25.385,1219
25.405,1192
25.425,1165
25.445,1162
25.465,1155
25.485,1167
25.505,1200
25.525,1184
25.545,1168
25.566,1168
25.586,1155
25.606,1149
25.626,1089
25.646,1182
25.666,1108
25.686,1108
25.706,1125
25.726,1063
25.746,1123
25.766,1079
25.786,1103
25.806,1128
25.826,1101
25.846,1068
25.866,1064
25.886,1108
25.906,1075
25.926,1082
25.947,1029
25.967,1079
25.987,1094
26.007,1083
26.027,1073
26.047,1018
26.067,1039
26.087,1096
26.107,1031
26.127,1044
26.147,1038
26.167,1025
26.187,981
26.207,1068
26.227,1031
26.247,1022
26.267,985
26.287,1018
26.307,977
26.327,987
26.348,1015
26.368,973
26.388,927
26.408,998
26.428,979
26.448,945
26.468,969
26.488,973
26.508,936
26.528,898
26.548,906
26.568,974
26.588,917
26.608,902
26.628,964
26.648,907
26.668,880
26.688,905
26.708,941
26.729,920
26.749,914
26.769,934
26.789,870
26.809,922
26.829,898
26.849,906
26.869,889
26.889,873
26.909,910
26.929,918
26.949,834
26.969,878
26.989,835
27.009,821
27.029,844
27.049,876
27.069,836
27.089,818
27.109,838
27.13,885
27.15,837
27.17,840
27.19,844
27.21,798
27.23,807
27.25,823
27.27,816
27.29,783
27.31,843
27.33,830
27.35,838
27.37,812
27.39,818
27.41,801
27.43,854
27.45,754
27.47,799
27.49,828
27.511,777
27.531,769
27.551,797
27.571,780
27.591,782
27.611,807
27.631,783
27.651,755
27.671,726
27.691,751
27.711,759
27.731,750
27.751,716
27.771,779
27.791,774
27.811,743
27.831,721
27.851,742
27.871,729
27.891,732
27.912,758
27.932,709
27.952,715
27.972,725
27.992,685
28.012,744
