Wavenumber [cm-1],Raman Intensity
1453,9889.89
1455.02,9861.37
1457.03,9832.32
1459.05,9801.53
1461.06,9770.77
1463.07,9737.63
1465.08,9703.94
1467.09,9669.12
1469.1,9631.15
1471.11,9593.2
1473.12,9553.87
1475.13,9511.03
1477.13,9465.82
1479.14,9417.45
1481.15,9367.02
1483.15,9312.25
1485.15,9255.18
1487.16,9198.55
1489.16,9138.69
1491.16,9081.28
1493.16,9022.75
1495.16,8968.8
1497.16,8913.34
1499.16,8858.09
1501.15,8806.43
1503.15,8756.71
1505.15,8708.54
1507.14,8663.57
1509.14,8620.39
1511.13,8581.3
1513.12,8544.35
1515.11,8510.36
1517.1,8477.96
1519.09,8447.29
1521.08,8416.93
1523.07,8390.63
1525.06,8365.23
1527.05,8338.62
1529.03,8317.24
1531.02,8294.33
1533.01,8272.46
1534.99,8252.47
1536.97,8232.5
1538.96,8211.78
1540.94,8193.45
1542.92,8174.4
1544.9,8157.38
1546.88,8140.51
1548.86,8123.42
1550.84,8110.12
1552.81,8095.42
1554.79,8079.23
1556.76,8066.08
1558.74,8054.89
1560.71,8043.88
1562.69,8035.4
1564.66,8026.3
1566.63,8017.85
1568.6,8009.98
1570.57,8001.37
1572.54,7992.67
1574.51,7985.06
1576.48,7974.56
1578.45,7964.62
1580.41,7954.07
1582.38,7942.77
1584.34,7930.87
1586.31,7918.62
1588.27,7905.85
1590.23,7894.81
1592.19,7882.85
1594.16,7871.88
1596.12,7862.17
1598.07,7853.66
1600.03,7845.33
1601.99,7839.95
1603.95,7835.29
1605.9,7830.81
1607.86,7830.84
1609.82,7828.2
1611.77,7828.32
1613.72,7827.92
1615.68,7827.7
1617.63,7827.5
1619.58,7828.6
1621.53,7827.59
1623.48,7829.73
1625.43,7829.37
1627.37,7830.46
1629.32,7832.2
1631.27,7830.3
1633.21,7828.37
1635.16,7826.47
1637.1,7820.98
1639.05,7812.67
1640.99,7803.64
1642.93,7792.05
1644.87,7778.75
1646.81,7763.95
1648.75,7747.06
1650.69,7728.29
1652.63,7708.47
1654.56,7686.16
1656.5,7663.29
1658.44,7639.11
1660.37,7614.43
1662.31,7588.49
1664.24,7560.71
1666.17,7533.34
1668.1,7504.13
1670.03,7474.67
1671.96,7445.04
1673.89,7413.67
1675.82,7382.18
1677.75,7349.57
1679.68,7317.42
1681.6,7283.88
1683.53,7248.98
1685.46,7213.41
1687.38,7177.25
1689.3,7141.5
1691.23,7103.67
1693.15,7064.3
1695.07,7024.76
1696.99,6984
1698.91,6941.24
1700.83,6899.39
1702.75,6854.86
1704.66,6811
1706.58,6764.89
1708.5,6718.51
1710.41,6673.67
1712.32,6630.22
1714.24,6587.03
1716.15,6545.44
1718.06,6504.79
1719.97,6465.28
1721.88,6426.93
1723.79,6390.76
1725.7,6357.05
1727.61,6324.54
1729.52,6294.28
1731.43,6265.28
1733.33,6237.96
1735.24,6212.31
1737.14,6188.03
1739.04,6164.76
1740.95,6141.67
1742.85,6119.64
1744.75,6098.95
1746.65,6079.38
1748.55,6058.31
1750.45,6036.75
1752.35,6016.83
1754.25,5996.09
1756.14,5975.7
1758.04,5955.8
1759.93,5934.99
1761.83,5913.72
1763.72,5893.72
1765.61,5874.17
1767.51,5854.15
1769.4,5835.64
1771.29,5816.8
1773.18,5799.15
1775.07,5781.72
1776.96,5766.88
1778.84,5751.9
1780.73,5736.02
1782.62,5719.8
1784.5,5704.85
1786.39,5689.12
1788.27,5674.62
1790.15,5658.6
1792.04,5643.67
1793.92,5627.26
1795.8,5610.58
1797.68,5594.48
1799.56,5577.15
1801.44,5559.8
1803.32,5541.97
1805.19,5523.78
1807.07,5506.06
1808.94,5487.97
1810.82,5470.42
1812.69,5452.83
1814.57,5436.5
1816.44,5420.08
1818.31,5405.47
1820.18,5390.79
1822.05,5375.51
1823.92,5360.73
1825.79,5346.85
1827.66,5333.24
1829.53,5319.55
1831.39,5304.98
1833.26,5292.43
1835.12,5277.88
1836.99,5263.96
1838.85,5249.75
1840.71,5235.03
1842.58,5219.66
1844.44,5203.93
1846.3,5187.2
1848.16,5171.71
1850.02,5154.3
1851.87,5138.17
1853.73,5121.28
1855.59,5104.19
1857.44,5087.83
1859.3,5072.94
1861.15,5057.9
1863.01,5042.86
1864.86,5028.21
1866.71,5013.03
1868.56,4997.07
1870.41,4982.37
1872.26,4967.83
1874.11,4953.03
1875.96,4939.1
1877.81,4923.38
1879.66,4908.84
1881.5,4894.32
1883.35,4879.92
1885.19,4864.72
1887.04,4850.24
1888.88,4835.78
1890.72,4821.01
1892.56,4805.99
1894.41,4790.67
1896.25,4776.82
1898.09,4761.85
1899.92,4747.55
1901.76,4733.39
1903.6,4718.95
1905.44,4704.01
1907.27,4690.65
1909.11,4675.72
1910.94,4661.78
1912.77,4647.67
1914.61,4634.38
1916.44,4621
1918.27,4606.93
1920.1,4592.02
1921.93,4578.76
1923.76,4564.97
1925.59,4551.05
1927.41,4536.52
1929.24,4522.68
1931.07,4508.98
1932.89,4495.48
1934.72,4481.41
1936.54,4466.1
1938.36,4452.71
1940.19,4437.81
1942.01,4424.03
1943.83,4410.83
1945.65,4397.78
1947.47,4384.58
1949.29,4371.38
1951.1,4357.79
1952.92,4346.4
1954.74,4333.53
1956.55,4320.8
1958.37,4306.81
1960.18,4294.8
1961.99,4282.19
1963.81,4269.24
1965.62,4255.13
1967.43,4241.61
1969.24,4227.01
1971.05,4212.22
1972.86,4197.87
1974.67,4183.13
1976.47,4168.89
1978.28,4154.81
1980.09,4141
1981.89,4126.26
1983.7,4112.55
1985.5,4099.37
1987.3,4087.28
1989.11,4075.52
1990.91,4062.27
1992.71,4050.16
1994.51,4038.5
1996.31,4027.3
1998.11,4015.7
1999.9,4004.2
2001.7,3992.11
2003.5,3978.67
2005.29,3965.41
2007.09,3951.25
2008.88,3937.72
2010.67,3924.63
2012.47,3910.01
2014.26,3896.2
2016.05,3882.43
2017.84,3868.15
2019.63,3854.24
2021.42,3841.49
2023.21,3829.16
2024.99,3816.87
2026.78,3804.13
2028.57,3792.32
2030.35,3781.2
2032.14,3770.08
2033.92,3758.43
2035.7,3746.28
2037.48,3734.44
2039.27,3722.77
2041.05,3710.79
2042.83,3698.85
2044.61,3687.2
2046.38,3675.14
2048.16,3662.21
2049.94,3649.53
2051.71,3636.27
2053.49,3623.39
2055.27,3611.05
2057.04,3598.15
2058.81,3584.98
2060.59,3571.2
2062.36,3557.37
2064.13,3545.41
2065.9,3532.5
2067.67,3521.19
2069.44,3507.59
2071.21,3495.87
2072.97,3484.51
2074.74,3473.62
2076.51,3462.18
2078.27,3451.08
2080.04,3440.33
2081.8,3428.52
2083.56,3418.07
2085.32,3406.98
2087.09,3395.11
2088.85,3383.9
2090.61,3372.31
2092.37,3359.74
2094.12,3348.33
2095.88,3334.9
2097.64,3322.52
2099.4,3309.93
2101.15,3296.81
2102.91,3284.8
2104.66,3272.76
2106.41,3261.34
2108.17,3250.17
2109.92,3239.2
2111.67,3227.85
2113.42,3217.36
2115.17,3206.35
2116.92,3195.11
2118.67,3184.37
2120.42,3173.71
