Wavenumber [cm-1],Raman Intensity
2019.63,4516.47
2021.42,4502.05
2023.21,4486.6
2024.99,4475.35
2026.78,4463.28
2028.57,4451.4
2030.35,4436.86
2032.14,4421.41
2033.92,4407.07
2035.7,4396.24
2037.48,4381.49
2039.27,4369.94
2041.05,4361.17
2042.83,4347.43
2044.61,4335.69
2046.38,4323.67
2048.16,4312.63
2049.94,4301.15
2051.71,4290.27
2053.49,4285
2055.27,4275.16
2057.04,4266.19
2058.81,4255.28
2060.59,4245.41
2062.36,4238.59
2064.13,4228.61
2065.9,4219.64
2067.67,4209.34
2069.44,4196.99
2071.21,4187.85
2072.97,4179.11
2074.74,4170.42
2076.51,4158.51
2078.27,4148.14
2080.04,4139.2
2081.8,4132.16
2083.56,4119.41
2085.32,4109.92
2087.09,4098.26
2088.85,4084.17
2090.61,4072.51
2092.37,4062.54
2094.12,4050.34
2095.88,4043.03
2097.64,4030.06
2099.4,4019.46
2101.15,4007.28
2102.91,3997.32
2104.66,3988.28
2106.41,3977.71
2108.17,3965.9
2109.92,3959.28
2111.67,3946.03
2113.42,3937.5
2115.17,3931.04
2116.92,3921.67
2118.67,3914.63
2120.42,3904.46
2122.16,3889.95
2123.91,3877.98
2125.65,3861.06
2127.4,3849.59
2129.14,3835.27
2130.89,3824.15
2132.63,3811.43
2134.37,3793.82
2136.11,3779.97
2137.85,3765.68
2139.59,3749.15
2141.33,3737.91
2143.07,3727.66
2144.81,3715.35
2146.54,3706.95
2148.28,3697.34
2150.01,3688.17
2151.75,3676.84
2153.48,3664.88
2155.22,3658.49
2156.95,3648.86
2158.68,3638.95
2160.41,3633.42
2162.14,3624.63
2163.87,3617.51
2165.6,3611.33
2167.33,3600.8
2169.05,3591.48
2170.78,3581.1
2172.51,3571.29
2174.23,3561.02
2175.96,3551.08
2177.68,3544.51
2179.4,3534.91
2181.12,3522.89
2182.85,3515.52
2184.57,3505.15
2186.29,3495.15
2188.01,3484.33
2189.72,3474.09
2191.44,3465.33
2193.16,3457.94
2194.87,3451.33
2196.59,3446.63
2198.31,3437.41
2200.02,3429.98
2201.73,3419.83
2203.45,3412.07
2205.16,3403.55
2206.87,3395.43
2208.58,3387.03
2210.29,3381.31
2212,3370.65
2213.71,3362.43
2215.41,3353.86
2217.12,3339.59
2218.83,3329.7
2220.53,3319.76
2222.24,3310.46
2223.94,3301.19
2225.64,3288.55
2227.35,3279.33
2229.05,3271.38
2230.75,3258.37
2232.45,3250.81
2234.15,3242.4
2235.85,3231.72
2237.55,3222.84
2239.24,3214.67
2240.94,3205.17
2242.64,3197.19
2244.33,3187.03
2246.03,3175.41
2247.72,3163.62
2249.41,3157.76
2251.11,3146.3
2252.8,3134.42
2254.49,3123.95
2256.18,3112.45
2257.87,3102.19
2259.56,3092.54
2261.25,3080.43
2262.93,3069.67
2264.62,3061.41
2266.31,3050.73
2267.99,3043.89
2269.68,3035.49
2271.36,3026.37
2273.04,3018.86
2274.73,3012.07
2276.41,3003.93
2278.09,2995.17
2279.77,2991.99
2281.45,2984.65
2283.13,2976.02
2284.8,2966.85
2286.48,2961.76
2288.16,2954.29
2289.83,2950.07
2291.51,2943.87
2293.18,2936.61
2294.86,2930.66
2296.53,2921.95
2298.2,2913.8
2299.88,2908.37
2301.55,2898.68
2303.22,2888.06
2304.89,2881.1
2306.55,2872.98
2308.22,2866.71
2309.89,2862.95
2311.56,2851.95
2313.22,2847.94
2314.89,2842.17
2316.55,2834.57
2318.22,2826.36
2319.88,2819.21
2321.54,2815.85
2323.2,2808.43
2324.86,2802.15
2326.52,2797.32
2328.18,2789.32
2329.84,2782.72
2331.5,2776.42
2333.16,2768.1
2334.81,2762.28
2336.47,2753.02
2338.12,2744.63
2339.78,2739.66
2341.43,2732.94
2343.09,2724.85
2344.74,2720.22
2346.39,2720.37
2348.04,2710.47
2349.69,2704.33
2351.34,2697.81
2352.99,2690.28
2354.64,2683.85
2356.28,2679.02
2357.93,2669.98
2359.58,2664.26
2361.22,2661.44
2362.87,2656.07
2364.51,2649.59
2366.15,2646.26
2367.8,2640.54
2369.44,2636.6
2371.08,2631.12
2372.72,2621.29
2374.36,2613.74
2376,2606.89
2377.64,2601.16
2379.27,2596.37
2380.91,2588.54
2382.55,2581.83
2384.18,2577.51
2385.82,2572.63
2387.45,2566.73
2389.08,2559.7
2390.71,2553.88
2392.35,2548.53
2393.98,2541.35
2395.61,2538.75
2397.24,2536.94
2398.87,2528.72
2400.49,2526.33
2402.12,2519.8
2403.75,2514.02
2405.37,2510.22
2407,2506.54
2408.62,2497.88
2410.25,2492.66
2411.87,2486.07
2413.49,2471.96
2415.12,2463.97
2416.74,2456.52
2418.36,2448.76
2419.98,2442.46
2421.6,2438.22
2423.21,2432.2
2424.83,2425.47
2426.45,2417.65
2428.07,2408.01
2429.68,2399.43
2431.3,2392.66
2432.91,2383.72
2434.52,2374.98
2436.14,2367.89
2437.75,2362.59
2439.36,2357.77
2440.97,2353.98
2442.58,2347.16
2444.19,2337.37
2445.8,2331.98
2447.4,2324.98
2449.01,2319.14
2450.62,2313.55
2452.22,2307.13
2453.83,2301.69
2455.43,2294.24
2457.04,2291.67
2458.64,2288.84
2460.24,2284.76
2461.84,2275.54
2463.44,2266.27
2465.04,2265.46
2466.64,2255.64
2468.24,2249.43
2469.84,2241.3
2471.44,2231.72
2473.03,2223.41
2474.63,2223.83
2476.22,2218.72
2477.82,2214.15
2479.41,2211.79
2481,2206.08
2482.6,2200.1
2484.19,2198.69
2485.78,2195.18
2487.37,2187.14
2488.96,2178.71
2490.55,2176.77
2492.14,2175.39
2493.72,2169.28
2495.31,2166.95
2496.9,2164.63
2498.48,2158.17
2500.07,2158.35
2501.65,2154.63
2503.23,2150.27
2504.82,2158.09
2506.4,2152.52
2507.98,2149.17
2509.56,2144.81
2511.14,2142.75
2512.72,2140.77
2514.3,2138.71
2515.87,2128.96
2517.45,2124.01
2519.03,2120.91
2520.6,2118.91
2522.18,2111.93
2523.75,2105.89
2525.32,2099.94
2526.9,2096.1
2528.47,2093.76
2530.04,2090.81
2531.61,2088.59
2533.18,2085.14
2534.75,2084.33
2536.32,2084.47
2537.89,2080.76
2539.45,2073.1
2541.02,2068.85
