Wavenumber [cm-1],Raman Intensity
1868.56,7635.37
1870.41,7614.33
1872.26,7592.5
1874.11,7571.9
1875.96,7549.11
1877.81,7528.66
1879.66,7507.31
1881.5,7484.82
1883.35,7463.65
1885.19,7439.88
1887.04,7417.5
1888.88,7395.41
1890.72,7374.72
1892.56,7352.28
1894.41,7328.45
1896.25,7305.81
1898.09,7284.68
1899.92,7261.87
1901.76,7240.66
1903.6,7219.21
1905.44,7195.96
1907.27,7174.15
1909.11,7152.51
1910.94,7131.61
1912.77,7109.45
1914.61,7089.11
1916.44,7066.97
1918.27,7045.46
1920.1,7024.59
1921.93,7005.27
1923.76,6984.72
1925.59,6962.59
1927.41,6940.13
1929.24,6918.29
1931.07,6895.73
1932.89,6874.04
1934.72,6852.57
1936.54,6829.93
1938.36,6807.13
1940.19,6785.57
1942.01,6764.72
1943.83,6743.24
1945.65,6723.17
1947.47,6703.19
1949.29,6683.2
1951.1,6663.65
1952.92,6642.3
1954.74,6621.96
1956.55,6603.07
1958.37,6581.63
1960.18,6563.86
1961.99,6544.66
1963.81,6523.15
1965.62,6499.63
1967.43,6478.38
1969.24,6457.65
1971.05,6436.28
1972.86,6413.84
1974.67,6391.82
1976.47,6367.59
1978.28,6344.85
1980.09,6324.24
1981.89,6302.33
1983.7,6282.1
1985.5,6262.57
1987.3,6243.27
1989.11,6224.14
1990.91,6206.64
1992.71,6187.21
1994.51,6168.66
1996.31,6147.3
1998.11,6128.86
1999.9,6109.41
2001.7,6089.12
2003.5,6068.37
2005.29,6048.42
2007.09,6027.88
2008.88,6006.59
2010.67,5986.15
2012.47,5963.52
2014.26,5942.05
2016.05,5918.82
2017.84,5895.83
2019.63,5873.63
2021.42,5851.42
2023.21,5830.74
2024.99,5809.79
2026.78,5789.65
2028.57,5770.02
2030.35,5752.64
2032.14,5734.25
2033.92,5714.87
2035.7,5695.24
2037.48,5676.67
2039.27,5659.02
2041.05,5639.26
2042.83,5619.86
2044.61,5599.86
2046.38,5579.5
2048.16,5559.32
2049.94,5540.58
2051.71,5519.34
2053.49,5497.39
2055.27,5476.82
2057.04,5456.07
2058.81,5435.1
2060.59,5415.56
2062.36,5395.53
2064.13,5375.72
2065.9,5356.74
2067.67,5337.54
2069.44,5320.06
2071.21,5300.63
2072.97,5283.46
2074.74,5266.49
2076.51,5249.37
2078.27,5231.27
2080.04,5212.54
2081.8,5194.5
2083.56,5176.51
2085.32,5158.72
2087.09,5139.94
2088.85,5122.21
2090.61,5103.62
2092.37,5085.14
2094.12,5065.95
2095.88,5046.3
2097.64,5027.04
2099.4,5008.12
2101.15,4989.63
2102.91,4969.46
2104.66,4950.67
2106.41,4932.27
2108.17,4914.17
2109.92,4895.77
2111.67,4878.6
2113.42,4861.28
2115.17,4843.72
2116.92,4826.51
2118.67,4809.68
2120.42,4794.04
