Wavenumber [cm-1],Raman Intensity
2274.73,4816.98
2276.41,4800.11
2278.09,4782.76
2279.77,4769.98
2281.45,4754.38
2283.13,4739.33
2284.8,4721.5
2286.48,4709.57
2288.16,4694.93
2289.83,4683.08
2291.51,4671.07
2293.18,4657.62
2294.86,4645.06
2296.53,4629.15
2298.2,4613.09
2299.88,4600.87
2301.55,4583.65
2303.22,4564.55
2304.89,4551.2
2306.55,4536.41
2308.22,4521.51
2309.89,4510.94
2311.56,4493.56
2313.22,4482.59
2314.89,4469.39
2316.55,4455.38
2318.22,4438.79
2319.88,4425.87
2321.54,4416.44
2323.2,4403.33
2324.86,4390.5
2326.52,4378.34
2328.18,4364.98
2329.84,4352.04
2331.5,4339.07
2333.16,4324.28
2334.81,4310.89
2336.47,4293.55
2338.12,4278.35
2339.78,4266.28
2341.43,4252.5
2343.09,4237.58
2344.74,4225.8
2346.39,4221.63
2348.04,4206.1
2349.69,4194.06
2351.34,4180.67
2352.99,4168.34
2354.64,4154.71
2356.28,4144.97
2357.93,4130.41
2359.58,4118.98
2361.22,4110.06
2362.87,4100.48
2364.51,4089.69
2366.15,4080.74
2367.8,4067.05
2369.44,4056.26
2371.08,4043.63
2372.72,4026.2
2374.36,4011.51
2376,3997.91
2377.64,3986.61
2379.27,3974.89
2380.91,3960.93
2382.55,3948.71
2384.18,3937.5
2385.82,3927.63
2387.45,3914.87
2389.08,3901.49
2390.71,3889.31
2392.35,3877.67
2393.98,3865.05
2395.61,3857.07
2397.24,3850.54
2398.87,3837.86
2400.49,3830.44
2402.12,3818.96
2403.75,3809.49
2405.37,3799.66
2407,3789.8
2408.62,3774.89
2410.25,3764.37
2411.87,3752.62
2413.49,3731.24
2415.12,3716.28
2416.74,3701.56
2418.36,3687.45
2419.98,3674.34
2421.6,3664.67
2423.21,3651.08
2424.83,3637.8
2426.45,3623.55
2428.07,3608.72
2429.68,3593.55
2431.3,3581.07
2432.91,3566.32
2434.52,3552.93
2436.14,3540.13
2437.75,3530.34
2439.36,3520.3
2440.97,3511.8
2442.58,3499.15
2444.19,3483.02
2445.8,3472.49
2447.4,3459.15
2449.01,3446.73
2450.62,3435.11
2452.22,3423.01
2453.83,3412.46
2455.43,3397.97
2457.04,3388.63
2458.64,3378.28
2460.24,3367.64
2461.84,3353.21
2463.44,3337.49
2465.04,3328.96
2466.64,3313.59
2468.24,3300.97
2469.84,3286.62
2471.44,3272.54
2473.03,3259.13
2474.63,3253.79
2476.22,3242.63
2477.82,3232.04
2479.41,3224.9
2481,3215.63
2482.6,3205.32
2484.19,3199.34
2485.78,3190.57
2487.37,3178.03
2488.96,3165.6
2490.55,3159.76
2492.14,3153
2493.72,3140.77
2495.31,3133.37
2496.9,3125.41
2498.48,3114.41
2500.07,3109.09
2501.65,3101.04
2503.23,3091.48
2504.82,3094.16
2506.4,3083.17
2507.98,3076.17
2509.56,3067.18
2511.14,3060.64
2512.72,3053.93
2514.3,3048.26
2515.87,3035.02
2517.45,3024.4
2519.03,3017.8
2520.6,3011.45
2522.18,3000.52
2523.75,2992.1
2525.32,2982.91
2526.9,2974.03
2528.47,2967.16
2530.04,2959.9
2531.61,2952.88
2533.18,2945.51
2534.75,2940.35
2536.32,2935.22
2537.89,2926.63
2539.45,2914.36
2541.02,2905.24
2542.59,2899.32
2544.15,2890.76
2545.72,2883.88
2547.28,2879.41
2548.84,2871.2
2550.41,2864.02
2551.97,2853.81
2553.53,2845.31
2555.09,2835.57
2556.65,2829.47
2558.21,2825.24
2559.76,2816.72
2561.32,2809.59
2562.88,2801.52
2564.43,2791.7
2565.99,2786.07
2567.54,2779.4
2569.1,2760.71
2570.65,2752.85
2572.2,2747.45
2573.76,2742.2
2575.31,2734.5
2576.86,2732.58
2578.41,2722.89
2579.96,2718.5
2581.51,2711
2583.05,2703.2
2584.6,2698.83
2586.15,2691.3
2587.69,2684.61
2589.24,2680.04
2590.78,2673.58
2592.33,2667.23
2593.87,2659.85
2595.41,2650.91
2596.95,2646.39
2598.49,2640.33
2600.03,2634.77
2601.57,2628.95
2603.11,2623.23
2604.65,2621.6
2606.19,2611.69
2607.72,2606.28
2609.26,2599.45
2610.8,2593.6
2612.33,2585.43
2613.86,2585.66
2615.4,2581.76
2616.93,2576.8
2618.46,2569.94
2619.99,2561.1
2621.52,2556.72
2623.05,2551.67
2624.58,2542.17
2626.11,2539.43
2627.64,2533.09
2629.17,2524.68
2630.69,2520.81
2632.22,2515.2
2633.74,2509.36
2635.27,2497.68
2636.79,2491.85
2638.32,2485.88
2639.84,2475.67
2641.36,2472.81
2642.88,2470.86
2644.4,2467.02
2645.92,2461.59
2647.44,2453.98
2648.96,2455.57
2650.47,2449.94
2651.99,2441.09
2653.51,2434.16
2655.02,2426.76
2656.54,2420.85
2658.05,2416.81
2659.57,2407.61
2661.08,2398.36
2662.59,2394.96
2664.1,2391.33
2665.61,2387.99
2667.12,2381.26
2668.63,2376.23
2670.14,2372.71
2671.65,2370.92
2673.16,2365.16
2674.66,2361.85
2676.17,2351.64
2677.67,2346.43
2679.18,2342.5
2680.68,2340.48
2682.18,2336.47
2683.69,2329.85
2685.19,2327.99
2686.69,2328.66
2688.19,2321.98
2689.69,2320.93
2691.19,2318.59
2692.69,2312.26
2694.19,2311.74
2695.68,2310.22
2697.18,2309.78
2698.68,2308.24
2700.17,2303.97
2701.66,2298.34
2703.16,2291.23
2704.65,2285.06
2706.14,2278.37
2707.64,2270.48
2709.13,2266.06
2710.62,2255.11
2712.11,2250.06
2713.59,2248.54
2715.08,2243.92
2716.57,2237.54
2718.06,2229.37
2719.54,2222.17
2721.03,2219.44
2722.51,2218.43
2724,2206.14
2725.48,2196.67
2726.96,2190.5
2728.45,2179.69
2729.93,2175.33
2731.41,2163.37
2732.89,2152.5
2734.37,2144.89
2735.85,2137.54
2737.33,2127.75
2738.8,2119.88
2740.28,2112.32
2741.76,2103.94
2743.23,2091.94
2744.71,2084.5
2746.18,2074.34
2747.65,2065.04
2749.13,2057.22
2750.6,2045.37
2752.07,2036.61
2753.54,2028.56
2755.01,2017.36
2756.48,2008.87
2757.95,2002.69
2759.42,1994.04
