Wavenumber [cm-1],Raman Intensity
1947.47,2461.71
1949.29,2457.33
1951.1,2452.59
1952.92,2446.23
1954.74,2440.76
1956.55,2435.07
1958.37,2430.07
1960.18,2424.76
1961.99,2418.19
1963.81,2411.21
1965.62,2403.89
1967.43,2396.63
1969.24,2388.87
1971.05,2381.67
1972.86,2374.33
1974.67,2367.6
1976.47,2359.61
1978.28,2351.98
1980.09,2345.58
1981.89,2337.91
1983.7,2331.13
1985.5,2325.24
1987.3,2318.95
1989.11,2312.43
1990.91,2306.13
1992.71,2300.24
1994.51,2293.91
1996.31,2287.25
1998.11,2280.28
1999.9,2274.59
2001.7,2269.31
2003.5,2261.69
2005.29,2255.15
2007.09,2249.11
2008.88,2243.85
2010.67,2237.97
2012.47,2230.54
2014.26,2223.2
2016.05,2216.11
2017.84,2209.33
2019.63,2202.84
2021.42,2197.12
2023.21,2190.04
2024.99,2184.49
2026.78,2179.44
2028.57,2175.12
2030.35,2170.98
2032.14,2165.67
2033.92,2161.04
2035.7,2157.11
2037.48,2152.67
2039.27,2148.03
2041.05,2144.24
2042.83,2139.67
2044.61,2134.93
2046.38,2130.46
2048.16,2124.46
2049.94,2119.06
2051.71,2114.65
2053.49,2108.96
2055.27,2104.12
2057.04,2098.62
2058.81,2093.44
2060.59,2088.03
2062.36,2082.7
2064.13,2079.44
2065.9,2074.57
2067.67,2070.56
2069.44,2066.63
2071.21,2062.64
2072.97,2058.53
2074.74,2054.72
2076.51,2050.89
2078.27,2046.74
2080.04,2042.02
2081.8,2037.5
2083.56,2034.38
2085.32,2029.49
2087.09,2024.98
2088.85,2021.55
2090.61,2017.54
2092.37,2012.02
2094.12,2006.85
2095.88,2002.94
2097.64,1997.32
2099.4,1992.07
2101.15,1986.97
2102.91,1982.75
2104.66,1978.38
2106.41,1973.67
2108.17,1968.94
2109.92,1964.4
2111.67,1960.28
2113.42,1955.86
2115.17,1951.59
2116.92,1947.2
2118.67,1941.82
2120.42,1937.89
2122.16,1934.36
2123.91,1929.52
