Wavenumber [cm-1],Raman Intensity
2914.02,5733.62
2915.42,5691.67
2916.81,5651.41
2918.2,5606.94
2919.6,5556.39
2920.99,5501.32
2922.38,5444.34
2923.77,5387.06
2925.16,5323.5
2926.55,5258.61
2927.94,5191.87
2929.33,5122.69
2930.72,5039.39
2932.11,4969.96
2933.5,4895.27
2934.88,4824.47
2936.27,4753.67
2937.65,4681.1
2939.04,4607.48
2940.42,4531.01
2941.8,4454.93
2943.18,4375.32
2944.57,4300.41
2945.95,4220.85
2947.33,4143.48
2948.71,4063.5
2950.09,3977.51
2951.46,3895.2
2952.84,3810.83
2954.22,3725.97
2955.6,3642.67
2956.97,3557.02
2958.35,3474.07
2959.72,3394.63
2961.09,3309.2
2962.47,3227.2
2963.84,3147.52
2965.21,3069.76
2966.58,2996.5
2967.95,2925.69
2969.32,2865.31
2970.69,2807.58
2972.06,2753.74
2973.43,2705
2974.8,2655.54
2976.16,2612.22
2977.53,2576.35
2978.89,2548.24
2980.26,2519.23
2981.62,2495.16
2982.98,2472.08
2984.35,2450.44
2985.71,2428.31
2987.07,2407.04
2988.43,2389.11
2989.79,2365.49
2991.15,2345.07
2992.51,2322.09
2993.87,2298.91
2995.22,2274.21
2996.58,2252.05
2997.94,2231.02
2999.29,2207.8
3000.65,2184.59
3002,2164.2
3003.36,2146.05
3004.71,2128.52
3006.06,2114.38
3007.41,2097.37
3008.76,2080.72
3010.11,2063.89
3011.46,2049.34
3012.81,2033.89
3014.16,2016.76
3015.51,2000.05
3016.85,1991.23
3018.2,1975.24
3019.55,1960.2
3020.89,1947.09
3022.24,1932.76
3023.58,1918.66
3024.92,1902.5
3026.27,1885.89
3027.61,1868.97
3028.95,1847.66
3030.29,1828.98
3031.63,1812.11
3032.97,1788.01
3034.31,1758.6
3035.65,1725.84
3036.98,1693.28
3038.32,1662.46
3039.66,1634.33
3040.99,1606.35
3042.33,1575
3043.66,1544.78
3044.99,1521.74
3046.33,1493.13
3047.66,1469.3
3048.99,1449.23
3050.32,1430.81
3051.65,1413.61
3052.98,1395.8
3054.31,1379.62
3055.64,1365.42
3056.96,1350.55
3058.29,1335.49
3059.62,1320.76
3060.94,1306.72
3062.27,1297.6
3063.59,1283.54
3064.92,1271.51
3066.24,1260.98
3067.56,1252.17
3068.88,1241.3
3070.21,1225.72
3071.53,1210.82
3072.85,1200.57
3074.17,1189.38
3075.48,1179.8
3076.8,1171.79
3078.12,1160.85
3079.44,1147.01
3080.75,1136.27
3082.07,1125.08
3083.38,1113.95
3084.7,1105.91
3086.01,1089.94
3087.32,1080
3088.64,1070.27
3089.95,1063.78
3091.26,1053.87
3092.57,1042.73
3093.88,1036.03
3095.19,1024.73
3096.5,1017.75
3097.8,1012.09
3099.11,1002.19
3100.42,996.32
3101.72,989.78
3103.03,981.2
3104.33,974.67
3105.64,965.13
3106.94,958.95
3108.24,956.15
3109.54,949.47
3110.84,948.85
3112.15,946.92
3113.45,942.98
3114.75,937.37
3116.04,931.05
3117.34,927.67
3118.64,925.72
3119.94,920.44
3121.23,913.62
3122.53,909.14
3123.82,910.36
3125.12,910.14
3126.41,908.29
3127.7,906.12
3129,901.02
3130.29,895.66
3131.58,895.64
3132.87,894.89
3134.16,890.71
3135.45,889.37
3136.74,888.41
3138.03,883.18
3139.31,882.93
3140.6,882.43
3141.89,880
3143.17,879.54
3144.46,883.28
3145.74,884.69
3147.02,877
3148.31,878.58
3149.59,874.6
3150.87,869
3152.15,866.24
3153.43,866.37
3154.71,864.01
3155.99,866.3
3157.27,865.36
3158.55,862.8
3159.82,861.88
3161.1,860.67
3162.38,859.28
3163.65,855.26
3164.93,849.85
3166.2,845.74
3167.47,846.56
3168.75,849.74
3170.02,850.46
3171.29,849.49
3172.56,847.47
3173.83,848.89
3175.1,851.01
3176.37,853.95
3177.64,852.72
3178.91,850.32
3180.17,848.21
3181.44,848.52
3182.7,847.35
3183.97,844.83
3185.23,841.04
3186.5,842.81
3187.76,839.95
3189.02,836.16
3190.29,832.67
3191.55,743.33
3192.81,908.67
3194.07,1027.33
3195.33,853
3196.59,866
3197.85,757
3199.1,804
3200.36,873
3201.62,973.33
3202.87,895.67
3204.13,803
3205.38,782
3206.63,821
3207.89,798.67
3209.14,812.67
3210.39,736.67
3211.64,909.67
3212.89,755.33
3214.14,759.33
3215.39,680
