Wavenumber [cm-1],Raman Intensity
1874.11,10476.11
1875.96,10458.8
1877.81,10433.23
1879.66,10411.17
1881.5,10390.1
1883.35,10366.19
1885.19,10343.07
1887.04,10321.11
1888.88,10295.37
1890.72,10269.81
1892.56,10242.67
1894.41,10219.42
1896.25,10191.97
1898.09,10168.38
1899.92,10143.89
1901.76,10121.77
1903.6,10097.47
1905.44,10078.7
1907.27,10056.68
1909.11,10033.71
1910.94,10012.85
1912.77,9992.93
1914.61,9967.63
1916.44,9945.07
1918.27,9920.24
1920.1,9898.12
1921.93,9876.67
1923.76,9855.67
1925.59,9833.28
1927.41,9811.81
1929.24,9784.54
1931.07,9759.6
1932.89,9736.59
1934.72,9712.67
1936.54,9687.28
1938.36,9661.89
1940.19,9637.16
1942.01,9610.72
1943.83,9589.2
1945.65,9566.83
1947.47,9544.55
1949.29,9522.76
1951.1,9496.54
1952.92,9476.68
1954.74,9455.81
1956.55,9432.54
1958.37,9415.4
1960.18,9392.82
1961.99,9367.11
1963.81,9343.9
1965.62,9322.47
1967.43,9296.02
1969.24,9268.25
1971.05,9241.44
1972.86,9215.02
1974.67,9186.99
1976.47,9162.85
1978.28,9136.92
1980.09,9107.31
1981.89,9082.58
1983.7,9053.93
1985.5,9031.88
1987.3,9007.43
1989.11,8983.68
1990.91,8959.68
1992.71,8937.73
1994.51,8914.54
1996.31,8894.93
1998.11,8873.02
1999.9,8851.05
2001.7,8828.27
2003.5,8807.32
2005.29,8783.91
2007.09,8756.82
2008.88,8728.67
2010.67,8703.07
2012.47,8681.92
2014.26,8659.67
2016.05,8638.41
2017.84,8611.3
2019.63,8584.38
2021.42,8561.94
2023.21,8537.09
2024.99,8518.3
2026.78,8495.65
2028.57,8475.36
2030.35,8452.94
2032.14,8427.82
2033.92,8406.24
2035.7,8389.2
2037.48,8367.21
2039.27,8347.53
2041.05,8330.02
2042.83,8308.44
2044.61,8286.75
2046.38,8263.67
2048.16,8241.54
2049.94,8219.95
2051.71,8196.96
2053.49,8178.89
2055.27,8158
2057.04,8136.06
2058.81,8110.73
2060.59,8086.96
2062.36,8066.14
2064.13,8045.66
2065.9,8026.13
2067.67,8006.21
2069.44,7983.46
2071.21,7964.65
2072.97,7945.5
2074.74,7927.06
2076.51,7904.46
2078.27,7885.35
2080.04,7867.51
2081.8,7851.11
2083.56,7829.16
2085.32,7808.74
2087.09,7787.09
2088.85,7761.54
2090.61,7740.16
2092.37,7719.78
2094.12,7694.54
2095.88,7675.37
2097.64,7650.24
2099.4,7631.77
2101.15,7608.11
2102.91,7589
2104.66,7568.18
2106.41,7547.54
2108.17,7526.11
2109.92,7509.91
2111.67,7487.01
2113.42,7469.47
2115.17,7454.67
2116.92,7436.54
2118.67,7420.98
2120.42,7402.62
2122.16,7377.95
2123.91,7357.02
2125.65,7331.11
2127.4,7308.88
2129.14,7285.46
2130.89,7266.28
2132.63,7243.84
2134.37,7220.76
2136.11,7196.14
2137.85,7170.41
2139.59,7144.76
2141.33,7124.18
2143.07,7104.29
2144.81,7083.11
2146.54,7064.56
2148.28,7047.43
2150.01,7030.02
2151.75,7009.19
2153.48,6991.2
2155.22,6976.62
2156.95,6957.77
2158.68,6939.42
2160.41,6925.36
2162.14,6906.32
2163.87,6891.25
2165.6,6877.5
2167.33,6856.53
2169.05,6838.42
2170.78,6815.91
2172.51,6797.15
2174.23,6774.4
2175.96,6754.28
2177.68,6736.5
2179.4,6714.71
2181.12,6692.43
2182.85,6674.31
2184.57,6652.39
2186.29,6631.37
2188.01,6609.7
2189.72,6589.59
2191.44,6571.54
2193.16,6555.86
2194.87,6540.5
2196.59,6528.63
2198.31,6510.37
2200.02,6495.47
2201.73,6477
2203.45,6460.2
2205.16,6443.41
2206.87,6427.13
2208.58,6410.08
2210.29,6395.48
2212,6374.01
2213.71,6356.18
2215.41,6338.4
2217.12,6314.41
2218.83,6296.14
2220.53,6276.15
2222.24,6257.33
2223.94,6236.39
2225.64,6214.38
2227.35,6196.34
2229.05,6179.89
2230.75,6159.65
2232.45,6143.37
2234.15,6127.06
2235.85,6107.44
2237.55,6092.05
2239.24,6074.94
2240.94,6056.85
2242.64,6039.73
2244.33,6023.06
2246.03,6004.2
2247.72,5984.73
2249.41,5971.41
2251.11,5951.24
2252.8,5932.44
2254.49,5915.03
2256.18,5895.04
2257.87,5878.45
2259.56,5859.93
2261.25,5839.17
2262.93,5820.42
2264.62,5803.76
2266.31,5783.78
2267.99,5769.24
2269.68,5752.82
2271.36,5735.27
2273.04,5720.29
